"Kangar,Malaysia","Kuala Lipis,Malaysia",414,508
"Kangar,Malaysia","Shah Alam,Malaysia",327,498
"Kangar,Malaysia","Teluk Intan,Malaysia",283,387
"Kangar,Malaysia","Butterworth,Malaysia",115,150
"Kangar,Malaysia","Sungai Petani,Malaysia",101,121
"Kangar,Malaysia","Alor Setar,Malaysia",63,47
"Kangar,Malaysia","Muar,Malaysia",451,680
"Kangar,Malaysia","Batu Pahat,Malaysia",492,749
"Kangar,Malaysia","Keluang,Malaysia",489,762
"Kangar,Malaysia","Seremban,Malaysia",372,562
"Kangar,Malaysia","Raub,Malaysia",392,502
"Kangar,Malaysia","Chukai,Malaysia",508,776
"Kangar,Malaysia","Kuala Terengganu,Malaysia",472,517
"Kangar,Malaysia","Lahad Datu,Malaysia",9121,4626
"Kangar,Malaysia","Bintulu,Malaysia",8128,3708
"Kangar,Malaysia","Miri,Malaysia",8283,3897
"Kangar,Malaysia","Johor Bahru,Malaysia",527,828
"Kangar,Malaysia","Kelang,Malaysia",334,506
"Kangar,Malaysia","Taiping,Malaysia",181,235
"Kangar,Malaysia","Ipoh,Malaysia",210,294
"Kangar,Malaysia","Kota Baharu,Malaysia",388,415
"Kangar,Malaysia","Malacca,Malaysia",433,643
"Kangar,Malaysia","Kuantan,Malaysia",468,709
"Kangar,Malaysia","Tawau,Malaysia",9111,4613
"Kangar,Malaysia","Sandakan,Malaysia",9073,4555
"Kangar,Malaysia","Kota Kinabalu,Malaysia",8716,4228
"Kangar,Malaysia","Sibu,Malaysia",7935,3500
"Kangar,Malaysia","George Town,Malaysia",142,176
"Kangar,Malaysia","Kuching,Malaysia",7683,3225
"Kangar,Malaysia","Putrajaya,Malaysia",354,527
"Kangar,Malaysia","Kuala Lumpur,Malaysia",321,490
"Kuala Lipis,Malaysia","Shah Alam,Malaysia",168,187
"Kuala Lipis,Malaysia","Teluk Intan,Malaysia",231,206
"Kuala Lipis,Malaysia","Butterworth,Malaysia",311,366
"Kuala Lipis,Malaysia","Sungai Petani,Malaysia",337,398
"Kuala Lipis,Malaysia","Alor Setar,Malaysia",366,452
"Kuala Lipis,Malaysia","Muar,Malaysia",279,342
"Kuala Lipis,Malaysia","Batu Pahat,Malaysia",320,411
"Kuala Lipis,Malaysia","Keluang,Malaysia",316,424
"Kuala Lipis,Malaysia","Seremban,Malaysia",200,224
"Kuala Lipis,Malaysia","Raub,Malaysia",55,58
"Kuala Lipis,Malaysia","Chukai,Malaysia",219,289
"Kuala Lipis,Malaysia","Kuala Terengganu,Malaysia",267,303
